n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
79,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0218859969994005,-0.0583278743566854,-0.0225077721770268,0.0,3,0.11748862268610133,-41.43274754,-63.60980052,-26.90364246,0.029111777980000003,0.056533351100000004,0.025746673489999997
80,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0219124293629263,-0.0583983186493867,-0.0225349554767575,0.0,3,0.11792612268554943,-42.5243727,-62.93957669,-26.88706392,0.02938353524,0.05651599816,0.0257888285
81,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0219388617264522,-0.058468762942088,-0.0225621387764882,0.0,3,0.11836246527869393,-43.61865938,-62.27274037,-26.87228858,0.02964816623,0.05648539383,0.025823888250000003
82,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021965294089978,-0.0585392072347894,-0.0225893220762189,0.0,3,0.11880112268582538,-44.7423438,-61.58545756,-26.86153692,0.029910760770000003,0.05644397368,0.025853666419999997
83,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0219917264535039,-0.0586096515274907,-0.0226165053759496,0.0,3,0.11924325231462718,-45.863591539999994,-60.875945599999994,-26.8437142,0.03018001699,0.056398627279999995,0.0258838428
84,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0220181588170297,-0.058680095820192,-0.0226436886756804,0.0,3,0.11969927083424947,-46.96219892,-60.09824495,-26.79927337,0.03048532205,0.0563682397,0.025929869499999997
85,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0220445911805556,-0.0587505401128933,-0.0226708719754111,0.0,3,0.12015644676017541,-48.10125773,-59.3056358,-26.76442474,0.03078146037,0.05632043155,0.02596601751
86,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0220710235440814,-0.0588209844055946,-0.0226980552751418,0.0,3,0.12060667824138094,-49.245786390000006,-58.55031846,-26.74176399,0.031049303039999997,0.05624743744,0.02598485099
87,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0220974559076073,-0.0588914286982959,-0.0227252385748725,0.0,3,0.1210696412043439,-50.392427760000004,-57.71738627,-26.69852783,0.03135081752,0.05618389443,0.02601646146
88,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0221238882711331,-0.0589618729909972,-0.0227524218746032,0.0,3,0.12153491898129383,-51.579113500000005,-56.86050101,-26.66251154,0.03164524605,0.056104318390000005,0.02603938979
